route_id,route_type,source_subject,source_domain,name,discipline,module,upper_concept,sub_concept,node_type,first_order_relation_type,language_triggers,exception_flag,content
auto_neuron_FinEval_neurons_corporate_finance_36,neuron,FinEval,corporate_finance,____理论认为，在负债比率达到100$\%$时，企业的价值将得到最大化。,会计学大类,财务会计,负债,现时义务与摊余成本,calculation_or_measurement,measurement_rule,____理论认为，在负债比率达到100$\%$时，企业的价值将得到最大化。|理论认为|在负债比率达到|企业的价值将得到最大化,,____理论认为，在负债比率达到100$\%$时，企业的价值将得到最大化。 A. 平衡理论 | B. MM理论 | C. 净收益理论 | D. 净营业收益理论 答案:B
auto_neuron_FinEval_neurons_corporate_finance_37,neuron,FinEval,corporate_finance,调整企业资金结构不能做到____。,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,调整企业资金结构不能做到____。|调整企业资金结构不能做到,,调整企业资金结构不能做到____。 A. 降低财务风险 | B. 降低经营风险 | C. 降低资金成本 | D. 增强融资弹性 答案:B
auto_neuron_FinEval_neurons_corporate_finance_39,neuron,FinEval,corporate_finance,依据含税MM定理，如果债务的比重增加，以下指标不变的是____。,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,依据含税MM定理，如果债务的比重增加，以下指标不变的是____。|依据含税MM定理|如果债务的比重增加|以下指标不变的是,,依据含税MM定理，如果债务的比重增加，以下指标不变的是____。 A. 股权资本成本 | B. 加权平均资本成本 | C. 债务资本成本 | D. 企业价值 答案:C
auto_neuron_FinEval_neurons_corporate_strategy_and_risk_management_3,neuron,FinEval,corporate_strategy_and_risk_management,Z公司是一家在中国领先的新媒体、通信及移动增值服务公司。由于全球金融危机，Z公司的利润严重下滑，面临经营困境，但是，为了,会计学大类,财务会计,收入费用利润,确认与期间归属,concept,same_domain,Z公司是一家在中国领先的新媒体、通信及移动增值服务公司。由于全球金融危机，Z公司的利润严重下滑，面临经营困境，但是，为了|Z公司是一家在中国领先的|新媒体|通信及移动增值服务公司|由于全球金融危机|Z公司的利润严重下滑|面临经营困境|但是|为了,,Z公司是一家在中国领先的新媒体、通信及移动增值服务公司。由于全球金融危机，Z公司的利润严重下滑，面临经营困境，但是，为了稳定员工队伍，公司并没有实施裁员，而是对高级管理人员实施了降薪措施。Z公司此次使用的收缩战略方式是____。 A. 转向战略 | B. 稳定战略 | C. 紧缩与集中战略 | D. 机制变革战略 答案:C
auto_neuron_FinEval_neurons_corporate_strategy_and_risk_management_11,neuron,FinEval,corporate_strategy_and_risk_management,为了确保一家移动互联网公司能够有效运行，公司对董事会的职权进行整理。下列选项中，哪个是董事会行使职权：____。,会计学大类,高级财务会计,合并与特殊会计,合并报表与特殊事项,concept,same_domain,为了确保一家移动互联网公司能够有效运行，公司对董事会的职权进行整理。下列选项中，哪个是董事会行使职权：____。|为了确保一家移动互联网公|司能够有效运行|公司对董事会的职权进行整|下列选项中|哪个是董事会行使职权,,为了确保一家移动互联网公司能够有效运行，公司对董事会的职权进行整理。下列选项中，哪个是董事会行使职权：____。 A. 制订公司的利润分配方案和弥补亏损方案 | B. 拟订公司合并、分立、解散的方案 | C. 执行股东大会的决议 | D. 审议批准监事会或者监事的报告 答案:D
auto_neuron_FinEval_neurons_corporate_strategy_and_risk_management_14,neuron,FinEval,corporate_strategy_and_risk_management,某公司原本拥有三个产品事业部，每个事业部只有一条产品线，但是通过收购另两家公司，如今公司三个事业部中每个事业部都有多条产,会计学大类,管理会计,预算控制与经营决策,内部管理决策,concept,contrast,某公司原本拥有三个产品事业部，每个事业部只有一条产品线，但是通过收购另两家公司，如今公司三个事业部中每个事业部都有多条产|某公司原本拥有三个产品事|业部|每个事业部只有一条产品线|但是通过收购另两家公司|如今公司三个事业部中每个|事业部都有多条产,,某公司原本拥有三个产品事业部，每个事业部只有一条产品线，但是通过收购另两家公司，如今公司三个事业部中每个事业部都有多条产品线。目前该公司的组织结构的优点不包括____。 A. 便于企业持续成长 | B. CEO所在的总部员工的工作量会有所减轻 | C. 能够通过诸如资本利润率等方法对事业部的绩效进行财务评估和比较 | D. 与产品主管和职能主管之间的联系更加直接，从而能够做出更有质量的决策 答案:D
auto_neuron_FinEval_neurons_corporate_strategy_and_risk_management_16,neuron,FinEval,corporate_strategy_and_risk_management,A公司是一家国有上市企业，公司经营稳定。在编制2015年预算时，公司管理层要求以实际业绩作为基础，增加相应的内容。根据上,会计学大类,管理会计,预算控制与经营决策,内部管理决策,concept,prerequisite,A公司是一家国有上市企业，公司经营稳定。在编制2015年预算时，公司管理层要求以实际业绩作为基础，增加相应的内容。根据上|A公司是一家国有上市企业|公司经营稳定|在编制|年预算时|公司管理层要求以实际业绩|作为基础|增加相应的内容|根据上,,A公司是一家国有上市企业，公司经营稳定。在编制2015年预算时，公司管理层要求以实际业绩作为基础，增加相应的内容。根据上述信息可以判断，此预算类型属于____。 A. 增量预算 | B. 零基预算 | C. 动态预算 | D. 静态预算 答案:A
auto_neuron_FinEval_neurons_corporate_strategy_and_risk_management_23,neuron,FinEval,corporate_strategy_and_risk_management,F公司因其创新而享誉全球，专注于智能手机领域。该公司总部位于加利福尼亚州，其科研活动非常集中，几乎所有科技和设计都源自于,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,F公司因其创新而享誉全球，专注于智能手机领域。该公司总部位于加利福尼亚州，其科研活动非常集中，几乎所有科技和设计都源自于|F公司因其创新而享誉全球|专注于智能手机领域|该公司总部位于加利福尼亚|其科研活动非常集中|几乎所有科技和设计都源自,,F公司因其创新而享誉全球，专注于智能手机领域。该公司总部位于加利福尼亚州，其科研活动非常集中，几乎所有科技和设计都源自于该地。F公司充分发挥自身技术优势，将产品制造集中在全球几个高效率、具有生产成本优势的核心地区；此外，F公司将销售标准化产品扩展至全球，但对于东道国的特殊需求缺乏敏感性和灵活性。F公司所采用的经营战略为____。 A. 国际战略 | B. 全球化战略 | C. 跨国战略 | D. 多国本土化战略 答案:B
auto_neuron_FinEval_neurons_corporate_strategy_and_risk_management_24,neuron,FinEval,corporate_strategy_and_risk_management,我国甲公司并购了美国乙公司，自此，A公司在全球电脑市场排名快速上升。本次合并主要考虑品牌、技术、管理经验等多个方面，大大,会计学大类,高级财务会计,合并与特殊会计,合并报表与特殊事项,concept,same_domain,我国甲公司并购了美国乙公司，自此，A公司在全球电脑市场排名快速上升。本次合并主要考虑品牌、技术、管理经验等多个方面，大大|我国甲公司并购了美国乙公|自此|A公司在全球电脑市场排名|快速上升|本次合并主要考虑品牌|技术|管理经验等多个方面|大大,,我国甲公司并购了美国乙公司，自此，A公司在全球电脑市场排名快速上升。本次合并主要考虑品牌、技术、管理经验等多个方面，大大提升了甲公司在国际市场上的竞争力。甲公司跨国对外投资的主要动机是____。 A. 寻求资源 | B. 寻求市场 | C. 寻求现成资产 | D. 寻求效率 答案:C
auto_neuron_FinEval_neurons_corporate_strategy_and_risk_management_25,neuron,FinEval,corporate_strategy_and_risk_management,"某公司甲产品某年的投资资本回报率为11$\%$,销售增长率为15$\%$;经测算A公司甲产品的资本成本为16$\%$,可",会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,"某公司甲产品某年的投资资本回报率为11$\%$,销售增长率为15$\%$;经测算A公司甲产品的资本成本为16$\%$,可|某公司甲产品某年的投资资|本回报率为|销售增长率为|经测算A公司甲产品的资本|成本为",,"某公司甲产品某年的投资资本回报率为11$\%$,销售增长率为15$\%$;经测算A公司甲产品的资本成本为16$\%$,可持续增长率为20$\%$,则该年A公司的甲产品属于财务战略矩阵中的____。 A. 减损型现金短缺 | B. 增值型现金短缺 | C. 减损型现金剩余 | D. 增值型现金剩余 答案:C"
auto_neuron_FinEval_neurons_corporate_strategy_and_risk_management_26,neuron,FinEval,corporate_strategy_and_risk_management,WF集团是一家主要承担公路、桥梁等工程的建筑企业。由于建筑材料储存成本高，价格波动小，该公司在签订道路和桥梁施工订单合同,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,WF集团是一家主要承担公路、桥梁等工程的建筑企业。由于建筑材料储存成本高，价格波动小，该公司在签订道路和桥梁施工订单合同|WF集团是一家主要承担公|桥梁等工程的建筑企业|由于建筑材料储存成本高|价格波动小|该公司在签订道路和桥梁施|工订单合同,,WF集团是一家主要承担公路、桥梁等工程的建筑企业。由于建筑材料储存成本高，价格波动小，该公司在签订道路和桥梁施工订单合同后才开始采购必要的建筑材料。根据以上信息可以看出，WF集团平衡产能和需求的方法是____。 A. 资源订单式生产 | B. 库存生产式生产 | C. 匹配策略 | D. 滞后策略 答案:A
auto_neuron_FinEval_neurons_corporate_strategy_and_risk_management_29,neuron,FinEval,corporate_strategy_and_risk_management,某公司是一家著名汽车制造公司。为了生产出更优质的汽车并控制原材料的投入成本，该公司开设了自己的牧场，生产的羊毛专用于生产,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,某公司是一家著名汽车制造公司。为了生产出更优质的汽车并控制原材料的投入成本，该公司开设了自己的牧场，生产的羊毛专用于生产|某公司是一家著名汽车制造|公司|为了生产出更优质的汽车并|控制原材料的投入成本|该公司开设了自己的牧场|生产的羊毛专用于生产,,某公司是一家著名汽车制造公司。为了生产出更优质的汽车并控制原材料的投入成本，该公司开设了自己的牧场，生产的羊毛专用于生产本公司的汽车座垫。根据以上表述，福特公司采用的发展战略是____。 A. 前向一体化战略 | B. 后向一体化战略 | C. 横向一体化战略 | D. 没有战略 答案:B
auto_neuron_FinEval_neurons_corporate_strategy_and_risk_management_36,neuron,FinEval,corporate_strategy_and_risk_management,某公司的所有者夏某对企业负债承担无限责任，其个人资产与企业资产没有绝对的界限，当企业出现资不抵债时，夏某要用其全部资产来,会计学大类,财务会计,负债,现时义务与摊余成本,concept,same_domain,某公司的所有者夏某对企业负债承担无限责任，其个人资产与企业资产没有绝对的界限，当企业出现资不抵债时，夏某要用其全部资产来|某公司的所有者夏某对企业|负债承担无限责任|其个人资产与企业资产没有|绝对的界限|当企业出现资不抵债时|夏某要用其全部资产来,,某公司的所有者夏某对企业负债承担无限责任，其个人资产与企业资产没有绝对的界限，当企业出现资不抵债时，夏某要用其全部资产来抵偿。由此可知鑫宝公司属于____。 A. 业主制企业 | B. 合伙制企业 | C. 有限责任公司 | D. 上市公司 答案:A
auto_neuron_FinEval_neurons_cost_accounting_0,neuron,FinEval,cost_accounting,所有者权益，是指企业资产扣除负债后，由所有者享有的剩余权益。公司的所有者权益又称为股东权益。下列各项交易或事项产生的差额,会计学大类,财务会计,负债,现时义务与摊余成本,calculation_or_measurement,measurement_rule,所有者权益，是指企业资产扣除负债后，由所有者享有的剩余权益。公司的所有者权益又称为股东权益。下列各项交易或事项产生的差额|所有者权益|是指企业资产扣除负债后|由所有者享有的剩余权益|公司的所有者权益又称为股|东权益|下列各项交易或事项产生的|差额,,所有者权益，是指企业资产扣除负债后，由所有者享有的剩余权益。公司的所有者权益又称为股东权益。下列各项交易或事项产生的差额中，应当计入所有者权益的是____。 A. 企业发行可转换公司债券的发行价格与负债公允价值之间的差额 | B. 企业将债务转为权益工具时债务账面价值与权益工具公允价值之间的差额 | C. 企业购入可转换公司债券实际支付的价款与可转换公司债券面值之间的差额 | D. 企业发行公司债券实际收到的价款与债券面值之间的差额 答案:A
auto_neuron_FinEval_neurons_cost_accounting_1,neuron,FinEval,cost_accounting,下列哪些交易或事项中，不会使企业当期资本公积（资本溢价）发生变动：____。,会计学大类,高级财务会计,合并与特殊会计,合并报表与特殊事项,calculation_or_measurement,measurement_rule|prerequisite,下列哪些交易或事项中，不会使企业当期资本公积（资本溢价）发生变动：____。|下列哪些交易或事项中|不会使企业当期资本公积|资本溢价|发生变动,,下列哪些交易或事项中，不会使企业当期资本公积（资本溢价）发生变动：____。 A. 以资本公积转增股本 | B. 根据董事会决议，每2股缩为1股 | C. 授予员工股票期权在等待期内确认相关费用 | D. 同一控制下企业合并中取得被合并方净资产份额小于所支付对价账面价值 答案:C
auto_neuron_FinEval_neurons_cost_accounting_2,neuron,FinEval,cost_accounting,我国公司法的规定：上市公司在弥补亏损和提取法定公积金后所余税后利润，按照股份比例向股东分配利润。上市公司因分配现金利润而,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule|prerequisite,我国公司法的规定：上市公司在弥补亏损和提取法定公积金后所余税后利润，按照股份比例向股东分配利润。上市公司因分配现金利润而|我国公司法的规定|上市公司在弥补亏损和提取|法定公积金后所余税后利润|按照股份比例向股东分配利|上市公司因分配现金利润而,,我国公司法的规定：上市公司在弥补亏损和提取法定公积金后所余税后利润，按照股份比例向股东分配利润。上市公司因分配现金利润而确认应付股利的时点是____。 A. 实际分配利润时 | B. 实现利润当年年末 | C. 董事会通过利润分配预案时 | D. 股东大会批准利润分配方案时 答案:D
auto_neuron_FinEval_neurons_cost_accounting_3,neuron,FinEval,cost_accounting,20×4年3月1日，甲公司向乙公司销售商品1000件，每件售价为20元（不含增值税），甲、乙公司均为增值税一般纳税人，适,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule|prerequisite,20×4年3月1日，甲公司向乙公司销售商品1000件，每件售价为20元（不含增值税），甲、乙公司均为增值税一般纳税人，适|甲公司向乙公司销售商品|每件售价为|不含增值税|乙公司均为增值税一般纳税,,20×4年3月1日，甲公司向乙公司销售商品1000件，每件售价为20元（不含增值税），甲、乙公司均为增值税一般纳税人，适用的增值税税率均为13$\%$。甲公司向乙公司销售商品给予10$\%$的商业折扣，提供的现金折扣条件为2/10、1/20、n/30，并代垫运杂费1000元。乙公司于20×4年3月15日付款。不考虑其他因素，甲公司在该项交易中应确认的收入是____。 A. 18000元 | B. 19800元 | C. 20000元 | D. 20200元 答案:A
auto_neuron_FinEval_neurons_cost_accounting_4,neuron,FinEval,cost_accounting,在以下经济业务中，Q公司应作为主要责任人的是____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,在以下经济业务中，Q公司应作为主要责任人的是____。|在以下经济业务中|Q公司应作为主要责任人的,,在以下经济业务中，Q公司应作为主要责任人的是____。 A. Q公司从A航空公司购买折扣机票，在对外销售时，可自行决定售价，但未售出的机票不能再退回A航空公司 | B. Q公司从A航空公司购买折扣机票，对外销售时，A航空公司决定机票售价，未售出的机票由A航空公司收回 | C. Q公司运营一个购物网站，由零售商负责商品定价、发货及售后服务等，Q公司仅收取一定手续费用 | D. Q公司经营的商场中设立有B品牌服装专柜，B品牌服装经销商自行决定商品定价、销售等情况，按年支付商场经营费用，Q公司无权干预B专柜的经营活动 答案:A
auto_neuron_FinEval_neurons_cost_accounting_5,neuron,FinEval,cost_accounting,成本在马克思主义政治经济学中被归属于____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,成本在马克思主义政治经济学中被归属于____。|成本在马克思主义政治经济|学中被归属于,,成本在马克思主义政治经济学中被归属于____。 A. 资产价值的计量 | B. 收入利益的分配 | C. 所耗价值的补偿 | D. 取得利益的依据 答案:C
auto_neuron_FinEval_neurons_cost_accounting_6,neuron,FinEval,cost_accounting,能直接记入“生产成本”账户的材料费用在会计上的定义是____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,能直接记入“生产成本”账户的材料费用在会计上的定义是____。|能直接记入|生产成本|账户的材料费用在会计上的|定义是,,能直接记入“生产成本”账户的材料费用在会计上的定义是____。 A. 生产产品领用的外购材料 | B. 生产车间管理领用的材料 | C. 辅助生产领用的材料 | D. 行政部门管理领用的材料 答案:A
auto_neuron_FinEval_neurons_cost_accounting_7,neuron,FinEval,cost_accounting,摊销费用的方法中，将待摊费用平均摊销的期间是____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,摊销费用的方法中，将待摊费用平均摊销的期间是____。|摊销费用的方法中|将待摊费用平均摊销的期间,,摊销费用的方法中，将待摊费用平均摊销的期间是____。 A. “生产成本”科目的借方 | B. “制造费用”科目的贷方 | C. “管理费用”科目的借方 | D. “待摊费用”科目的贷方 答案:D
auto_neuron_FinEval_neurons_cost_accounting_8,neuron,FinEval,cost_accounting,各种成本计算基本方法主要依据____进行区分。,会计学大类,成本会计,成本计算与成本控制,产品成本与成本管理,calculation_or_measurement,measurement_rule,各种成本计算基本方法主要依据____进行区分。|各种成本计算基本方法主要|依据|进行区分,,各种成本计算基本方法主要依据____进行区分。 A. 成本计算对象 | B. 成本计算日期 | C. 间接费用的分配方法 | D. 完工产品与在产品之间费用的分配方法 答案:A
auto_neuron_FinEval_neurons_cost_accounting_9,neuron,FinEval,cost_accounting,在作业成本法的规定下，制造费用的分配标准是____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,在作业成本法的规定下，制造费用的分配标准是____。|在作业成本法的规定下|制造费用的分配标准是,,在作业成本法的规定下，制造费用的分配标准是____。 A. 工时 | B. 销量 | C. 成本动因 | D. 产量 答案:C
auto_neuron_FinEval_neurons_cost_accounting_10,neuron,FinEval,cost_accounting,企业成本可根据产量和成本的关系划分为____。,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,企业成本可根据产量和成本的关系划分为____。|企业成本可根据产量和成本|的关系划分为,,企业成本可根据产量和成本的关系划分为____。 A. 生产成本与劳务成本 | B. 财务成本与管理成本 | C. 固定成本与变动成本 | D. 边际成本与沉没成本 答案:C
auto_neuron_FinEval_neurons_cost_accounting_11,neuron,FinEval,cost_accounting,分配加工费用时所采用的在产品完工率，是指在产品____。,会计学大类,成本会计,成本计算与成本控制,产品成本与成本管理,calculation_or_measurement,measurement_rule,分配加工费用时所采用的在产品完工率，是指在产品____。|分配加工费用时所采用的在|产品完工率|是指在产品,,分配加工费用时所采用的在产品完工率，是指在产品____。 A. 所在工序的工时定额之半与完工产品工时定额的比率 | B. 所在工序的工时定额与完工产品工时定额的比率 | C. 上道工序止累计工时定额和所在工序工时定额之半的合计数，与完工产品工时定额的比率 | D. 所在工序止累计的工时定额与完工产品工时定额的比率 答案:C
auto_neuron_FinEval_neurons_cost_accounting_12,neuron,FinEval,cost_accounting,应计入企业汇兑损益的会计科目是____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,应计入企业汇兑损益的会计科目是____。|应计入企业汇兑损益的会计|科目是,,应计入企业汇兑损益的会计科目是____。 A. “财务费用” | B. “管理费用” | C. “销售费用” | D. “制造费用” 答案:A
auto_neuron_FinEval_neurons_cost_accounting_13,neuron,FinEval,cost_accounting,产品成本计算的基本方法和辅助方法的区分标准是____。,会计学大类,成本会计,成本计算与成本控制,产品成本与成本管理,calculation_or_measurement,measurement_rule,产品成本计算的基本方法和辅助方法的区分标准是____。|产品成本计算的基本方法和|辅助方法的区分标准是,,产品成本计算的基本方法和辅助方法的区分标准是____。 A. 成本计算工作的复杂程度 | B. 对成本管理作用的大小 | C. 成本计算是否及时 | D. 在计算产品实际成本的过程中是否必不可少 答案:D
auto_neuron_FinEval_neurons_cost_accounting_14,neuron,FinEval,cost_accounting,在以成本作为内部结算价格中，有一种方法使提供产品和劳务的部门将其工作的成绩和缺陷全部不折不扣转给了使用部门，而使用部门本,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,在以成本作为内部结算价格中，有一种方法使提供产品和劳务的部门将其工作的成绩和缺陷全部不折不扣转给了使用部门，而使用部门本|在以成本作为内部结算价格|有一种方法使提供产品和劳|务的部门将其工作的成绩和|缺陷全部不折不扣转给了使|用部门|而使用部门本,,在以成本作为内部结算价格中，有一种方法使提供产品和劳务的部门将其工作的成绩和缺陷全部不折不扣转给了使用部门，而使用部门本不应该对这些成绩和缺陷承担责任，请问这是哪一种方法____。 A. 实际成本法 | B. 标准成本法 | C. 标准成本加成法 | D. 变动成本加成法 答案:A
auto_neuron_FinEval_neurons_cost_accounting_15,neuron,FinEval,cost_accounting,一般说来，实际成本范围与理论成本范围____。,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,一般说来，实际成本范围与理论成本范围____。|一般说来|实际成本范围与理论成本范,,一般说来，实际成本范围与理论成本范围____。 A. 是有一定差别的 | B. 是相互一致的 | C. 是不相关的 | D. 是相互可以代替的 答案:A
auto_neuron_FinEval_neurons_cost_accounting_16,neuron,FinEval,cost_accounting,直接用于产品生产的燃料费用，在会计上应被归类于____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,直接用于产品生产的燃料费用，在会计上应被归类于____。|直接用于产品生产的燃料费|在会计上应被归类于,,直接用于产品生产的燃料费用，在会计上应被归类于____。 A. “制造费用”科目 | B. “管理费用”科目 | C. “财务费用”科目 | D. “生产成本”科目 答案:D
auto_neuron_FinEval_neurons_cost_accounting_17,neuron,FinEval,cost_accounting,在计算完工产品成本时不计算在产品成本的必备条件是____。,会计学大类,成本会计,成本计算与成本控制,产品成本与成本管理,calculation_or_measurement,measurement_rule|prerequisite,在计算完工产品成本时不计算在产品成本的必备条件是____。|在计算完工产品成本时不计|算在产品成本的必备条件是,,在计算完工产品成本时不计算在产品成本的必备条件是____。 A. 月末在产品数量比较少 | B. 月末在产品数量很少 | C. 月末在产品数量比较稳定 | D. 定额管理基础比较好 答案:B
auto_neuron_FinEval_neurons_cost_accounting_18,neuron,FinEval,cost_accounting,企业应承担的费用，如保险费、广告费等，应当由企业支付，这些费用属于____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,企业应承担的费用，如保险费、广告费等，应当由企业支付，这些费用属于____。|企业应承担的费用|如保险费|广告费等|应当由企业支付|这些费用属于,,企业应承担的费用，如保险费、广告费等，应当由企业支付，这些费用属于____。 A. 管理费用 | B. 销售费用 | C. 制造费用 | D. 财务费用 答案:B
auto_neuron_FinEval_neurons_cost_accounting_19,neuron,FinEval,cost_accounting,无论采用哪种计算方式，成本费用利润率都是产品销售利润或营业利润或利润总额对____。,会计学大类,财务会计,收入费用利润,确认与期间归属,calculation_or_measurement,measurement_rule,无论采用哪种计算方式，成本费用利润率都是产品销售利润或营业利润或利润总额对____。|无论采用哪种计算方式|成本费用利润率都是产品销|售利润或营业利润或利润总|额对,,无论采用哪种计算方式，成本费用利润率都是产品销售利润或营业利润或利润总额对____。 A. 成本的比率 | B. 成本费用的比率 | C. 费用的比率 | D. 产值的比率 答案:B
auto_neuron_FinEval_neurons_cost_accounting_20,neuron,FinEval,cost_accounting,某公司计划在明年实现销售收入200000元，销售税率为10$\%$，明年的目标利润为30000元，则企业的目标成本为__,会计学大类,成本会计,成本计算与成本控制,产品成本与成本管理,calculation_or_measurement,measurement_rule,某公司计划在明年实现销售收入200000元，销售税率为10$\%$，明年的目标利润为30000元，则企业的目标成本为__|某公司计划在明年实现销售|收入|销售税率为|明年的目标利润为|则企业的目标成本为,,某公司计划在明年实现销售收入200000元，销售税率为10$\%$，明年的目标利润为30000元，则企业的目标成本为____。 A. 170000元 | B. 167600元 | C. 154000元 | D. 150000元 答案:D
auto_neuron_FinEval_neurons_cost_accounting_21,neuron,FinEval,cost_accounting,内部结算价格中，在双方矛盾无法解决时，企业高级管理层要进行必要的干预。从而使什么依赖于一个某种形式的外部市场，让“买”、,会计学大类,会计学,未细分会计模块,待人工归类,calculation_or_measurement,measurement_rule,内部结算价格中，在双方矛盾无法解决时，企业高级管理层要进行必要的干预。从而使什么依赖于一个某种形式的外部市场，让“买”、|内部结算价格中|在双方矛盾无法解决时|企业高级管理层要进行必要|的干预|从而使什么依赖于一个某种|形式的外部市场,,内部结算价格中，在双方矛盾无法解决时，企业高级管理层要进行必要的干预。从而使什么依赖于一个某种形式的外部市场，让“买”、“卖”双方可以自由地选择接受或拒绝某一价格。 A. 市场价格 | B. 协商价格 | C. 双重内部结算价格 | D. 成本价 答案:B
auto_neuron_FinEval_neurons_cost_accounting_22,neuron,FinEval,cost_accounting,固定资产折旧费若由企业基本生产车间产生，应借记____。,会计学大类,财务会计,资产,确认、计量与减值,calculation_or_measurement,measurement_rule,固定资产折旧费若由企业基本生产车间产生，应借记____。|固定资产折旧费若由企业基|本生产车间产生|应借记,,固定资产折旧费若由企业基本生产车间产生，应借记____。 A. “生产成本”科目 | B. “管理费用”科目 | C. “制造费用”科目 | D. “待摊费用”科目 答案:C
auto_neuron_FinEval_neurons_cost_accounting_23,neuron,FinEval,cost_accounting,要按照完工产品和月末在产品数量比例来分配计算完工产品和月末在产品的原材料费用，必须满足以下条件____。,会计学大类,成本会计,成本计算与成本控制,产品成本与成本管理,calculation_or_measurement,measurement_rule|prerequisite,要按照完工产品和月末在产品数量比例来分配计算完工产品和月末在产品的原材料费用，必须满足以下条件____。|要按照完工产品和月末在产|品数量比例来分配计算完工|产品和月末在产品的原材料|费用|必须满足以下条件,,要按照完工产品和月末在产品数量比例来分配计算完工产品和月末在产品的原材料费用，必须满足以下条件____。 A. 原材料随生产进度陆续投入 | B. 原材料在生产开始时一次投入 | C. 原材料消耗定额比较准确稳定 | D. 产品成本中原材料费用比重较大 答案:B
auto_neuron_FinEval_neurons_cost_accounting_24,neuron,FinEval,cost_accounting,企业年销售净额不超过1500万元时，业务招待费用可按实际情况列入管理费用的最高限额是多少？,会计学大类,成本会计,成本计算与成本控制,产品成本与成本管理,calculation_or_measurement,measurement_rule,企业年销售净额不超过1500万元时，业务招待费用可按实际情况列入管理费用的最高限额是多少？|企业年销售净额不超过|万元时|业务招待费用可按实际情况|列入管理费用的最高限额是|多少,,企业年销售净额不超过1500万元时，业务招待费用可按实际情况列入管理费用的最高限额是多少？ A. 全年销售净额的3$‰$以下 | B. 全年销售净额的3$‰$以上 | C. 全年销售净额的5$‰$以下 | D. 全年销售净额的5$‰$以上 答案:C
auto_neuron_FinEval_neurons_cost_accounting_25,neuron,FinEval,cost_accounting,在简化的分批法下，累计间接费用分配率____。,会计学大类,成本会计,成本计算与成本控制,产品成本与成本管理,calculation_or_measurement,measurement_rule,在简化的分批法下，累计间接费用分配率____。|在简化的分批法下|累计间接费用分配率,,在简化的分批法下，累计间接费用分配率____。 A. 只是在各批产品之间分配间接费用的依据 | B. 只是在产品与各批产品之间分配间接费用的依据 | C. 只是完工产品与各批产品之间分配间接费用的依据 | D. 既是各批产品之间，也是完工产品与在产品之间分配间接费用的依据 答案:D
auto_neuron_FinEval_neurons_cost_accounting_26,neuron,FinEval,cost_accounting,成本分析的准备阶段应该做好的工作是____。,会计学大类,成本会计,成本计算与成本控制,产品成本与成本管理,calculation_or_measurement,measurement_rule,成本分析的准备阶段应该做好的工作是____。|成本分析的准备阶段应该做|好的工作是,,成本分析的准备阶段应该做好的工作是____。 A. 明确目的—确立标准—搜集资料 | B. 确立标准—明确目的—搜集资料 | C. 确立标准—明确目的—搜集资料 | D. 搜集资料—确立标准—明确目的 答案:A
auto_neuron_FinEval_neurons_cost_accounting_27,neuron,FinEval,cost_accounting,产品单位成本分析的核心是____。,会计学大类,成本会计,成本计算与成本控制,产品成本与成本管理,calculation_or_measurement,measurement_rule,产品单位成本分析的核心是____。|产品单位成本分析的核心是,,产品单位成本分析的核心是____。 A. 直接工资项目的分析 | B. 制造费用项目的分析 | C. 直接材料成本项目的分析 | D. 管理费用项目的分析 答案:C
