route_id,route_type,source_subject,source_domain,name,discipline,module,upper_concept,sub_concept,node_type,first_order_relation_type,language_triggers,exception_flag,content
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_107,neuron,FinEval,banking_practitioner_qualification_certificate,中国人民银行法明确了中国人民银行的职责，并以怎样的方式确立中国人民银行作为中央银行的地位？,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,中国人民银行法明确了中国人民银行的职责，并以怎样的方式确立中国人民银行作为中央银行的地位？|中国人民银行法明确了中国|人民银行的职责|并以怎样的方式确立中国人|民银行作为中央银行的地位,,中国人民银行法明确了中国人民银行的职责，并以怎样的方式确立中国人民银行作为中央银行的地位？ A. 国家立法 | B. 国家宪法 | C. 国家法律 | D. 国家法规 答案:A
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_108,neuron,FinEval,banking_practitioner_qualification_certificate,为了避免商业银行虚增资本，在计算资本充足率时，应对资本进行相应扣除。其中，应从核心一级资本中全额扣除的项目不包括____,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,formula_or_calculation,formula_neighbor|contrast,为了避免商业银行虚增资本，在计算资本充足率时，应对资本进行相应扣除。其中，应从核心一级资本中全额扣除的项目不包括____|为了避免商业银行虚增资本|在计算资本充足率时|应对资本进行相应扣除|其中|应从核心一级资本中全额扣|除的项目不包括,,为了避免商业银行虚增资本，在计算资本充足率时，应对资本进行相应扣除。其中，应从核心一级资本中全额扣除的项目不包括____。 A. 商誉 | B. 由经营亏损引起的净递延税资产 | C. 土地使用权 | D. 贷款损失准备缺口 答案:C
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_109,neuron,FinEval,banking_practitioner_qualification_certificate,中国银行业协会的维权职责没有下列哪一项____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,中国银行业协会的维权职责没有下列哪一项____。|中国银行业协会的维权职责|没有下列哪一项,,中国银行业协会的维权职责没有下列哪一项____。 A. 提出银行业有关政策、立法和行业规划等方面的建议 | B. 组织制定行业标准、业务规范及银行业专业人员职业资格考试 | C. 组织会员开展行业维权调查 | D. 建立与中国银保监会等有关部门的沟通机制 答案:B
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_110,neuron,FinEval,banking_practitioner_qualification_certificate,下列关于内部控制的职责分工的说法正确的是____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,下列关于内部控制的职责分工的说法正确的是____。|下列关于内部控制的职责分|工的说法正确的是,,下列关于内部控制的职责分工的说法正确的是____。 A. 业务部门是内部控制的“第二道防线” | B. 内部审计部门是内部控制的“第三道防线” | C. 内部控制管理职能部门是内部控制的“第一道防线” | D. 内控管理职能部门负责对商业银行内部控制的充分性和有效性进行审计，及时报告审计发现的问题 答案:B
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_112,neuron,FinEval,banking_practitioner_qualification_certificate,在商业银行代理业务中，____是由内部流程引起的操作风险。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,procedure,contrast|question_peer,在商业银行代理业务中，____是由内部流程引起的操作风险。|在商业银行代理业务中|是由内部流程引起的操作风,,在商业银行代理业务中，____是由内部流程引起的操作风险。 A. 未经授权或超过权限擅自进行交易 | B. 内部人员盗窃客户资料谋取私利等 | C. 销售时进行不恰当的广告和不真实的宣传，错误和误导销售 | D. 以上都是 答案:D
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_113,neuron,FinEval,banking_practitioner_qualification_certificate,以下哪种业务不在商业银行的代理范围内？,金融学大类,金融监管与从业资格,证券基金市场监管,产品制度与合规,concept,same_domain,以下哪种业务不在商业银行的代理范围内？|以下哪种业务不在商业银行|的代理范围内,,以下哪种业务不在商业银行的代理范围内？ A. 代发工资 | B. 代理财政性存款 | C. 代理财政投资 | D. 代销开放式基金 答案:C
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_114,neuron,FinEval,banking_practitioner_qualification_certificate,金融会计是我国会计体系的主要组成部分，是按照会计的基本原理、基本原则和基本方法，金融企业会计的主要特点不包括____。,金融学大类,金融学,未细分金融模块,待人工归类,regulation,regulation_peer|contrast,金融会计是我国会计体系的主要组成部分，是按照会计的基本原理、基本原则和基本方法，金融企业会计的主要特点不包括____。|金融会计是我国会计体系的|主要组成部分|是按照会计的基本原理|基本原则和基本方法|金融企业会计的主要特点不|包括,,金融会计是我国会计体系的主要组成部分，是按照会计的基本原理、基本原则和基本方法，金融企业会计的主要特点不包括____。 A. 核算方法的独特性 | B. 监督的政策性 | C. 风险管理的严格性 | D. 核算内容的社会性 答案:C
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_115,neuron,FinEval,banking_practitioner_qualification_certificate,下列各项中，____不符合商业银行开展金融创新活动应遵守的内容。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,下列各项中，____不符合商业银行开展金融创新活动应遵守的内容。|下列各项中|不符合商业银行开展金融创|新活动应遵守的内容,,下列各项中，____不符合商业银行开展金融创新活动应遵守的内容。 A. 遵守职业道德标准和专业操守 | B. 尊重他人的知识产权 | C. 排挤竞争对手 | D. 充分维护金融消费者和投资者利益 答案:C
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_116,neuron,FinEval,banking_practitioner_qualification_certificate,以下机构中，不属于非银行金融机构的一项是____。,金融学大类,金融监管与从业资格,证券基金市场监管,产品制度与合规,concept,contrast,以下机构中，不属于非银行金融机构的一项是____。|以下机构中|不属于非银行金融机构的一|项是,,以下机构中，不属于非银行金融机构的一项是____。 A. 金融资产管理公司 | B. 信托公司 | C. 农村信用合作社 | D. 企业集团财务公司 答案:C
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_117,neuron,FinEval,banking_practitioner_qualification_certificate,财务公司的基本定位不包括____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,contrast,财务公司的基本定位不包括____。|财务公司的基本定位不包括,,财务公司的基本定位不包括____。 A. 提高企业内部融资效率，最大限度地降低财务费用 | B. 通过作为内部银行的金融机构地位，提供企业集团内部资金融通的效率，最大程度的提高经济效益 | C. 利用自身金融机构的情报优势提供全方位的投顾服务 | D. 紧紧围绕成员单位业务和产品，促进成员单位业务的拓展和产品的销售 答案:B
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_118,neuron,FinEval,banking_practitioner_qualification_certificate,下列关于信托业务分类的说法中，哪一个是错误的？,金融学大类,金融监管与从业资格,证券基金市场监管,产品制度与合规,regulation,regulation_peer|contrast,下列关于信托业务分类的说法中，哪一个是错误的？|下列关于信托业务分类的说|法中|哪一个是错误的,,下列关于信托业务分类的说法中，哪一个是错误的？ A. 根据信托财产形态的不同，可以分为资金信托和财产信托 | B. 根据委托人人数的不同，可以分为单一信托和集合信托 | C. 根据受托人职责的不同，可以分为主动管理信托和被动管理信托 | D. 根据财产分配方式的不同，可以分为融资类信托和投资类信托 答案:D
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_119,neuron,FinEval,banking_practitioner_qualification_certificate,当中央银行进行下列货币政策操作时，能够引起货币供应量增加的是____。,金融学大类,投资学,债券定价与久期,利率敏感性与收益率,regulation,regulation_peer,当中央银行进行下列货币政策操作时，能够引起货币供应量增加的是____。|当中央银行进行下列货币政|策操作时|能够引起货币供应量增加的,,当中央银行进行下列货币政策操作时，能够引起货币供应量增加的是____。 A. 中央银行买进债券 | B. 中央银行进行逆回购 | C. 提高再贴现率 | D. 提高法定存款准备金率 答案:A
auto_neuron_FinEval_neurons_central_banking_0,neuron,FinEval,central_banking,我国目前的金融体系采取的是下面哪种模式____。,金融学大类,金融学,未细分金融模块,待人工归类,regulation,regulation_peer,我国目前的金融体系采取的是下面哪种模式____。|我国目前的金融体系采取的|是下面哪种模式,,我国目前的金融体系采取的是下面哪种模式____。 A. 分业经营、分业监管 | B. 多业经营、混业监管 | C. 混业经营、多业监管 | D. 混业经营、混业监管 答案:A
auto_neuron_FinEval_neurons_central_banking_1,neuron,FinEval,central_banking,根据中央银行制度，美国联邦储备体系属于____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,根据中央银行制度，美国联邦储备体系属于____。|根据中央银行制度|美国联邦储备体系属于,,根据中央银行制度，美国联邦储备体系属于____。 A. 单一型中央银行制度 | B. 复合型中央银行制度 | C. 跨国型中央银行制度 | D. 准中央型银行制度 答案:A
auto_neuron_FinEval_neurons_central_banking_3,neuron,FinEval,central_banking,在中国， 信托业务风险的承担因信托的具体情形不同而不同，在信托业务的风险负担上，信托存款的风险全部由____承担，委托贷,金融学大类,金融监管与从业资格,证券基金市场监管,产品制度与合规,concept,same_domain,在中国， 信托业务风险的承担因信托的具体情形不同而不同，在信托业务的风险负担上，信托存款的风险全部由____承担，委托贷|在中国|信托业务风险的承担因信托|的具体情形不同而不同|在信托业务的风险负担上|信托存款的风险全部由|承担|委托贷,,在中国， 信托业务风险的承担因信托的具体情形不同而不同，在信托业务的风险负担上，信托存款的风险全部由____承担，委托贷款与投资的主要风险由____承担。 A. 委托方、受托方 | B. 受托人、委托方 | C. 中介人、委托方 | D. 担保方、委托人 答案:B
auto_neuron_FinEval_neurons_central_banking_4,neuron,FinEval,central_banking,从物价和货币购买力的关系角度，当物价指数上升30$\%$时，则货币购买力____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,concept,same_domain,从物价和货币购买力的关系角度，当物价指数上升30$\%$时，则货币购买力____。|从物价和货币购买力的关系|角度|当物价指数上升|则货币购买力,,从物价和货币购买力的关系角度，当物价指数上升30$\%$时，则货币购买力____。 A. 下降23$\%$ | B. 上升23$\%$ | C. 上升30$\%$ | D. 下降30$\%$ 答案:A
auto_neuron_FinEval_neurons_central_banking_5,neuron,FinEval,central_banking,以下有关中央银行遵循公开性原则目的的表述，错误的是____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,contrast,以下有关中央银行遵循公开性原则目的的表述，错误的是____。|以下有关中央银行遵循公开|性原则目的的表述|错误的是,,以下有关中央银行遵循公开性原则目的的表述，错误的是____。 A. 有利于公共监督中央银行 | B. 有利于增强货币政策的告示效应 | C. 向社会提供金融信息 | D. 提高中央银行的权威性 答案:D
auto_neuron_FinEval_neurons_central_banking_6,neuron,FinEval,central_banking,中央银行存款业务特点不包括____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,contrast,中央银行存款业务特点不包括____。|中央银行存款业务特点不包,,中央银行存款业务特点不包括____。 A. 强制性 | B. 有偿性 | C. 自愿性 | D. 特殊性 答案:C
auto_neuron_FinEval_neurons_central_banking_7,neuron,FinEval,central_banking,在中国，____是不要向中国人民银行交存款准备金。,金融学大类,金融监管与从业资格,证券基金市场监管,产品制度与合规,concept,same_domain,在中国，____是不要向中国人民银行交存款准备金。|在中国|是不要向中国人民银行交存|款准备金,,在中国，____是不要向中国人民银行交存款准备金。 A. 财务公司 | B. 信用合作社 | C. 金融租赁公司 | D. 证券公司 答案:D
auto_neuron_FinEval_neurons_central_banking_8,neuron,FinEval,central_banking,下列银行中，____不是中国香港的港币发行银行。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,下列银行中，____不是中国香港的港币发行银行。|下列银行中|不是中国香港的港币发行银,,下列银行中，____不是中国香港的港币发行银行。 A. 标准渣打银行 | B. 中国银行 | C. 花旗银行 | D. 汇丰银行 答案:C
auto_neuron_FinEval_neurons_central_banking_9,neuron,FinEval,central_banking,目前，中国人民银行规定中国公民和外国人出入境时，每人每次携带的人民币限额为____元。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,目前，中国人民银行规定中国公民和外国人出入境时，每人每次携带的人民币限额为____元。|目前|中国人民银行规定中国公民|和外国人出入境时|每人每次携带的人民币限额,,目前，中国人民银行规定中国公民和外国人出入境时，每人每次携带的人民币限额为____元。 A. 3000 | B. 6000 | C. 10000 | D. 20000 答案:D
auto_neuron_FinEval_neurons_central_banking_10,neuron,FinEval,central_banking,通过影响商业银行放款能力来发挥作用的工具是____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,通过影响商业银行放款能力来发挥作用的工具是____。|通过影响商业银行放款能力|来发挥作用的工具是,,通过影响商业银行放款能力来发挥作用的工具是____。 A. 正回购 | B. 逆回购 | C. 流动性比率 | D. 存款准备率 答案:D
auto_neuron_FinEval_neurons_central_banking_11,neuron,FinEval,central_banking,下列哪些是中央银行常用清算方式____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,下列哪些是中央银行常用清算方式____。|下列哪些是中央银行常用清|算方式,,下列哪些是中央银行常用清算方式____。 A. 全额实时结算 | B. 小额定时结算 | C. 净额批量 | D. 以上全是 答案:D
auto_neuron_FinEval_neurons_central_banking_12,neuron,FinEval,central_banking,中国人民银行目前买卖证券的操作目标主要为____。,金融学大类,金融监管与从业资格,证券基金市场监管,产品制度与合规,formula_or_calculation,formula_neighbor,中国人民银行目前买卖证券的操作目标主要为____。|中国人民银行目前买卖证券|的操作目标主要为,,中国人民银行目前买卖证券的操作目标主要为____。 A. 货币市场利率 | B. 国债价格 | C. 基础货币 | D. 央行票据规模 答案:C
auto_neuron_FinEval_neurons_central_banking_13,neuron,FinEval,central_banking,在外汇储备的构成中，风险性较大的是____。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,concept,same_domain,在外汇储备的构成中，风险性较大的是____。|在外汇储备的构成中|风险性较大的是,,在外汇储备的构成中，风险性较大的是____。 A. 黄金现货 | B. 外汇资产 | C. 特别提款权 | D. 在IMF的头寸 答案:B
auto_neuron_FinEval_neurons_central_banking_14,neuron,FinEval,central_banking,支付系统对各金融机构的每笔转账业务进行一一对应结算，这种结算是指下面选项中的哪一种方式____。,金融学大类,金融学,未细分金融模块,待人工归类,definition,same_domain,支付系统对各金融机构的每笔转账业务进行一一对应结算，这种结算是指下面选项中的哪一种方式____。|支付系统对各金融机构的每|笔转账业务进行一一对应结|这种结算是指下面选项中的|哪一种方式,,支付系统对各金融机构的每笔转账业务进行一一对应结算，这种结算是指下面选项中的哪一种方式____。 A. 净额结算 | B. 全额结算 | C. 定时结算 | D. 实时结算 答案:B
auto_neuron_FinEval_neurons_central_banking_17,neuron,FinEval,central_banking,支付过程中，当一方因为拒绝或无力偿还债务而导致另一方或其他当事人遭受损失的可能性被称为什么？,金融学大类,金融学,未细分金融模块,待人工归类,regulation,regulation_peer,支付过程中，当一方因为拒绝或无力偿还债务而导致另一方或其他当事人遭受损失的可能性被称为什么？|支付过程中|当一方因为拒绝或无力偿还|债务而导致另一方或其他当|事人遭受损失的可能性被称|为什么,,支付过程中，当一方因为拒绝或无力偿还债务而导致另一方或其他当事人遭受损失的可能性被称为什么？ A. 信用风险 | B. 流动性风险 | C. 系统风险 | D. 法律风险 答案:A
auto_neuron_FinEval_neurons_central_banking_18,neuron,FinEval,central_banking,关于中央银行会计报表的编制规定描述正确的是____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,关于中央银行会计报表的编制规定描述正确的是____。|关于中央银行会计报表的编|制规定描述正确的是,,关于中央银行会计报表的编制规定描述正确的是____。 A. 数字必须真实、正确 | B. 内容必须完整 | C. 编报必须及时 | D. 以上表述均正确 答案:D
auto_neuron_FinEval_neurons_central_banking_19,neuron,FinEval,central_banking,下列关于我国货币统计表述中，正确的是____。,金融学大类,金融监管与从业资格,证券基金市场监管,产品制度与合规,concept,contrast,下列关于我国货币统计表述中，正确的是____。|下列关于我国货币统计表述|正确的是,,下列关于我国货币统计表述中，正确的是____。 A. 单独编制货币供应量统计表和基础货币统计表等。 | B. 根据国际货币基金组织的《货币与金融统计手册》的相关要求并结合我国实际情况，编制货币概览和银行概览。 | C. 采取两种并行的方式：其一，单独编制货币供应量统计表和基础货币统计表等；其二，根据国际货币基金组织的《货币与金融统计手册》的相关要求并结合我国实际情况，编制货币概览和银行概览。 | D. 以上表述都不正确。 答案:C
auto_neuron_FinEval_neurons_central_banking_20,neuron,FinEval,central_banking,通过合并汇总的货币当局资产负债表和汇总的存款货币机构资产负债表，可以生成一份编制出的____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,通过合并汇总的货币当局资产负债表和汇总的存款货币机构资产负债表，可以生成一份编制出的____。|通过合并汇总的货币当局资|产负债表和汇总的存款货币|机构资产负债表|可以生成一份编制出的,,通过合并汇总的货币当局资产负债表和汇总的存款货币机构资产负债表，可以生成一份编制出的____。 A. 货币概览 | B. 金融概览 | C. 银行概览 | D. 国际收支平衡表 答案:A
auto_neuron_FinEval_neurons_central_banking_21,neuron,FinEval,central_banking,以期初存量、本期交易、其他变化、期末存量等统计指标反映金融资产的变动，反映特定时点上一个国家或地区对世界其他国家或地区金,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,以期初存量、本期交易、其他变化、期末存量等统计指标反映金融资产的变动，反映特定时点上一个国家或地区对世界其他国家或地区金|以期初存量|本期交易|其他变化|期末存量等统计指标反映金|融资产的变动|反映特定时点上一个国家或|地区对世界其他国家或地区,,以期初存量、本期交易、其他变化、期末存量等统计指标反映金融资产的变动，反映特定时点上一个国家或地区对世界其他国家或地区金融资产和负债存量的统计报表指____。 A. 国际收支平衡表 | B. 国际投资头寸表 | C. 银行概览 | D. 货币概览 答案:B
auto_neuron_FinEval_neurons_central_banking_24,neuron,FinEval,central_banking,货币账户三个层次间的关系被准确地描述的是：,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,concept,same_domain,货币账户三个层次间的关系被准确地描述的是：|货币账户三个层次间的关系|被准确地描述的是,,货币账户三个层次间的关系被准确地描述的是： A. 金融概览>货币当局资产负债表>货币概览 | B. 金融概览>货币概览>货币当局资产负债表 | C. 货币概览>货币当局资产负债表>金融概览 | D. 货币概览>金融概览>货币当局资产负债表 答案:B
auto_neuron_FinEval_neurons_central_banking_26,neuron,FinEval,central_banking,货币政策有效性的理论演变过程经历了____的演变。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,concept,same_domain,货币政策有效性的理论演变过程经历了____的演变。|货币政策有效性的理论演变|过程经历了|的演变,,货币政策有效性的理论演变过程经历了____的演变。 A. 无效—有效—无效 | B. 有效—无效—有效 | C. 无效—有效 | D. 有效—无效 答案:B
auto_neuron_FinEval_neurons_central_banking_27,neuron,FinEval,central_banking,下列选项哪一个是货币政策的首要目标。,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,concept,same_domain,下列选项哪一个是货币政策的首要目标。|下列选项哪一个是货币政策|的首要目标,,下列选项哪一个是货币政策的首要目标。 A. 经济增长 | B. 充分就业 | C. 币值稳定 | D. 稳定通胀 答案:C
auto_neuron_FinEval_neurons_central_banking_28,neuron,FinEval,central_banking,下列指标中，不属于可供选择的中介指标的是____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,formula_or_calculation,formula_neighbor|contrast,下列指标中，不属于可供选择的中介指标的是____。|下列指标中|不属于可供选择的中介指标|的是,,下列指标中，不属于可供选择的中介指标的是____。 A. 货币供给量 | B. 利率 | C. 准备金 | D. 贷款量 答案:C
auto_neuron_FinEval_neurons_central_banking_29,neuron,FinEval,central_banking,利率是影响社会货币供求，调节市场货币供给总量的一个重要指标，利率与货币政策目标具有高度的相关性。利率作为货币政策的中介指,金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,formula_or_calculation,formula_neighbor,利率是影响社会货币供求，调节市场货币供给总量的一个重要指标，利率与货币政策目标具有高度的相关性。利率作为货币政策的中介指|利率是影响社会货币供求|调节市场货币供给总量的一|个重要指标|利率与货币政策目标具有高|度的相关性|利率作为货币政策的中介指,,利率是影响社会货币供求，调节市场货币供给总量的一个重要指标，利率与货币政策目标具有高度的相关性。利率作为货币政策的中介指标，以下哪一项不是其特点。 A. 不易将政策性效果与非政策性效果相混淆 | B. 能够表现货币与信用供求状况的相对变化 | C. 数据易于及时收集获得 | D. 作用力大，影响面广，与货币政策诸目标间的相关性高 答案:A
auto_neuron_FinEval_neurons_central_banking_30,neuron,FinEval,central_banking,一个经济中流通有20亿元的现金，存款有100亿元，准备金有30亿元，法定存款准备金率是0.2。如果该经济中的商业银行持有,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,一个经济中流通有20亿元的现金，存款有100亿元，准备金有30亿元，法定存款准备金率是0.2。如果该经济中的商业银行持有|一个经济中流通有|亿元的现金|存款有|亿元|准备金有|法定存款准备金率是|如果该经济中的商业银行持,,一个经济中流通有20亿元的现金，存款有100亿元，准备金有30亿元，法定存款准备金率是0.2。如果该经济中的商业银行持有的超额存款准备金为多少？货币乘数是多少？ A. 10亿元和3 | B. 20亿元和4 | C. 10亿元和2 | D. 10亿元和4 答案:D
auto_neuron_FinEval_neurons_central_banking_31,neuron,FinEval,central_banking,根据中国人民银行发布的《货币政策执行报告》2011年9月末，广义货币供给M余额为78.7万亿元同比增长13.0$\%$，,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,contrast,根据中国人民银行发布的《货币政策执行报告》2011年9月末，广义货币供给M余额为78.7万亿元同比增长13.0$\%$，|根据中国人民银行发布的|货币政策执行报告|月末|广义货币供给M余额为|万亿元同比增长,,根据中国人民银行发布的《货币政策执行报告》2011年9月末，广义货币供给M余额为78.7万亿元同比增长13.0$\%$，以下不属于广义货币供给的是____。 A. 现金 | B. 活期存款 | C. 定期存款 | D. 银行准备金 答案:D
auto_neuron_FinEval_neurons_central_banking_32,neuron,FinEval,central_banking,"根据“蒙代尔政策搭配理论”,当一国国际收支出现顺差、国内通货膨胀严重时,合理的政策选择为____。",金融学大类,银行与货币金融,货币金融与中央银行,货币政策与汇率利率,concept,same_domain,"根据“蒙代尔政策搭配理论”,当一国国际收支出现顺差、国内通货膨胀严重时,合理的政策选择为____。|根据|蒙代尔政策搭配理论|当一国国际收支出现顺差|国内通货膨胀严重时|合理的政策选择为",,"根据“蒙代尔政策搭配理论”,当一国国际收支出现顺差、国内通货膨胀严重时,合理的政策选择为____。 A. 扩张性货币政策和紧缩性财政政策 | B. 扩张性财政货币政策和货币贬值 | C. 紧缩性财政货币政策和货币升值 | D. 紧缩性货币政策和扩张性财政政策 答案:A"
auto_neuron_FinEval_neurons_certified_management_accountant_0,neuron,FinEval,certified_management_accountant,规划、预算编制与预测在管理会计中的主要目的是____。,金融学大类,金融学,未细分金融模块,待人工归类,concept,same_domain,规划、预算编制与预测在管理会计中的主要目的是____。|规划|预算编制与预测在管理会计|中的主要目的是,,规划、预算编制与预测在管理会计中的主要目的是____。 A. 确定公司的竞争壁垒 | B. 提供管理手段 | C. 确定投资策略 | D. 辅助管理决策 答案:D
auto_neuron_FinEval_neurons_certified_management_accountant_2,neuron,FinEval,certified_management_accountant,在投资决策的过程中，现金流量分析的主要作用为下列中的哪一个____。,金融学大类,公司金融,资本预算与资本结构,现金流与资本成本,formula_or_calculation,formula_neighbor,在投资决策的过程中，现金流量分析的主要作用为下列中的哪一个____。|在投资决策的过程中|现金流量分析的主要作用为|下列中的哪一个,,在投资决策的过程中，现金流量分析的主要作用为下列中的哪一个____。 A. 评估投资项目的盈利能力 | B. 估计投资项目的现金流量 | C. 测算投资项目的回收期 | D. 评估投资项目的风险并计算VaR 答案:B
auto_neuron_FinEval_neurons_certified_management_accountant_4,neuron,FinEval,certified_management_accountant,Jorsen公司发行在外的普通股为2800000股，每股面值为12元。当前年度，Jorsen公司的支付现金股利每股2元，,金融学大类,投资学,资产定价,风险收益与估值,concept,same_domain,Jorsen公司发行在外的普通股为2800000股，每股面值为12元。当前年度，Jorsen公司的支付现金股利每股2元，|Jorsen公司发行在外|的普通股为|每股面值为|当前年度|Jorsen公司的支付现|金股利每股,,Jorsen公司发行在外的普通股为2800000股，每股面值为12元。当前年度，Jorsen公司的支付现金股利每股2元，公司的每股收益为7.2元。公司股票的市价为每股50元。那么公司的市盈率为____。 A. 1.05 | B. 3.85 | C. 5.62 | D. 6.94 答案:D
auto_neuron_FinEval_neurons_certified_management_accountant_5,neuron,FinEval,certified_management_accountant,某公司一直保持每年11$\%$的增长速度，并预期这一增长率仍会延续，公司预计下一年度的每股收益为5.00元。该公司的股利,金融学大类,投资学,资产定价,风险收益与估值,formula_or_calculation,formula_neighbor,某公司一直保持每年11$\%$的增长速度，并预期这一增长率仍会延续，公司预计下一年度的每股收益为5.00元。该公司的股利|某公司一直保持每年|的增长速度|并预期这一增长率仍会延续|公司预计下一年度的每股收|益为|该公司的股利,,某公司一直保持每年11$\%$的增长速度，并预期这一增长率仍会延续，公司预计下一年度的每股收益为5.00元。该公司的股利支付率为21$\%$，贝塔值为1。如果无风险利率为7$\%$，市场回报率为18$\%$，则该公司普通股的期望现行市值为多少____。 A. 14元 | B. 15元 | C. 20元 | D. 28元 答案:B
auto_neuron_FinEval_neurons_certified_management_accountant_6,neuron,FinEval,certified_management_accountant,利用相反的头寸来减少投资风险的技术，在金融领域中被称为____,金融学大类,金融工程,衍生品与风险管理,无套利定价与套保,concept,same_domain,利用相反的头寸来减少投资风险的技术，在金融领域中被称为____|利用相反的头寸来减少投资|风险的技术|在金融领域中被称为,,利用相反的头寸来减少投资风险的技术，在金融领域中被称为____ A. 投机 | B. 套利 | C. 对冲 | D. 多样化 答案:C
auto_neuron_FinEval_neurons_certified_management_accountant_7,neuron,FinEval,certified_management_accountant,某投资组合由不同行业有限数目股票组成，以下哪项陈述说法正确____。,金融学大类,金融学,未细分金融模块,待人工归类,regulation,regulation_peer,某投资组合由不同行业有限数目股票组成，以下哪项陈述说法正确____。|某投资组合由不同行业有限|数目股票组成|以下哪项陈述说法正确,,某投资组合由不同行业有限数目股票组成，以下哪项陈述说法正确____。 A. 相关系数较低，投资组合的回报变动性较低 | B. 相关系数较低，投资组合的回报变动性较高 | C. 相关系数较高，投资组合的回报变动性较高 | D. 相关系数较高，投资组合的回报变动性较低 答案:A
auto_neuron_FinEval_neurons_certified_management_accountant_8,neuron,FinEval,certified_management_accountant,风险厌恶性投资机构的最优战略包含____。,金融学大类,金融学,未细分金融模块,待人工归类,concept,same_domain,风险厌恶性投资机构的最优战略包含____。|风险厌恶性投资机构的最优|战略包含,,风险厌恶性投资机构的最优战略包含____。 A. 低贝塔值且回报相关系数较高的投资 | B. 高贝塔值且回报相关系数较低的投资 | C. 高贝塔值的多样化投资 | D. 低贝塔值的多样化投资 答案:D
auto_neuron_FinEval_neurons_certified_management_accountant_14,neuron,FinEval,certified_management_accountant,回收期法被运用于资本预算编制，以下哪项陈述不对____。,金融学大类,公司金融,资本预算与资本结构,现金流与资本成本,formula_or_calculation,formula_neighbor,回收期法被运用于资本预算编制，以下哪项陈述不对____。|回收期法被运用于资本预算|编制|以下哪项陈述不对,,回收期法被运用于资本预算编制，以下哪项陈述不对____。 A. 大致地量度了项目风险 | B. 考虑到了货币时间价值 | C. 未区分现金流入的类型 | D. 揭示了投资的盈亏平衡点 答案:B
