id,ceval_subject,ceval_chinese_name,sub_concept,node_type,example_count,has_explanation,source_tier,confidence
ceval_seed.high_school_geography.002.不正确的是,high_school_geography,高中地理,不正确的是,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.003.红色荒漠,high_school_geography,高中地理,红色荒漠,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.004.高速工厂,high_school_geography,高中地理,高速工厂,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.005.河谷农业,high_school_geography,高中地理,河谷农业,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.006.绿洲农业,high_school_geography,高中地理,绿洲农业,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.007.浇灌农业,high_school_geography,高中地理,浇灌农业,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.008.坝子农业,high_school_geography,高中地理,坝子农业,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.009.森林,high_school_geography,高中地理,森林,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.010.森林草原,high_school_geography,高中地理,森林草原,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.011.草原,high_school_geography,高中地理,草原,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.012.荒漠,high_school_geography,高中地理,荒漠,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.013.美索不达米亚平原,high_school_geography,高中地理,美索不达米亚平原,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.014.四川盆地,high_school_geography,高中地理,四川盆地,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.015.暖流,high_school_geography,高中地理,暖流,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.016.寒流,high_school_geography,高中地理,寒流,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.017.错误的是,high_school_geography,高中地理,错误的是,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.018.据报载,high_school_geography,高中地理,据报载,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.019.我国江西省中南部山区出现大片,high_school_geography,高中地理,我国江西省中南部山区出现大片,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.020.即在亚热带湿润的岩溶地区,high_school_geography,高中地理,即在亚热带湿润的岩溶地区,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.021.土壤遭受严重侵蚀,high_school_geography,高中地理,土壤遭受严重侵蚀,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.022.基岩裸露,high_school_geography,高中地理,基岩裸露,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.023.地表出现类似荒漠化景观的土地退化现象,high_school_geography,高中地理,地表出现类似荒漠化景观的土地退化现象,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.024.淡水湖泊水,high_school_geography,高中地理,淡水湖泊水,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.025.河流水,high_school_geography,高中地理,河流水,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.026.尼日尔河下游,high_school_geography,高中地理,尼日尔河下游,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.027.黄河流域和中美洲,high_school_geography,高中地理,黄河流域和中美洲,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.028.印度河流域,high_school_geography,高中地理,印度河流域,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.029.新疆南疆,high_school_geography,高中地理,新疆南疆,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.030.黄土高原,high_school_geography,高中地理,黄土高原,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.031.东北平原,high_school_geography,高中地理,东北平原,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.032.目前,high_school_geography,高中地理,目前,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.033.季节性特点,high_school_geography,高中地理,季节性特点,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.034.花卉,high_school_geography,高中地理,花卉,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.035.广州,high_school_geography,高中地理,广州,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.036.北京,high_school_geography,高中地理,北京,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.037.其中正确的是,high_school_geography,高中地理,其中正确的是,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.038.这片广袤的黄土地已经被水流蚀割得沟壑纵横,high_school_geography,高中地理,这片广袤的黄土地已经被水流蚀割得沟壑纵横,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.039.支离破碎,high_school_geography,高中地理,支离破碎,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.040.四分五裂,high_school_geography,高中地理,四分五裂,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.041.像老年人的一张粗糙的皱脸每年流入黄河的泥沙就达十,high_school_geography,高中地理,像老年人的一张粗糙的皱脸每年流入黄河的泥沙就达十,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.042.六亿吨,high_school_geography,高中地理,六亿吨,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.043.就在这大自然无数黄色的皱褶中,high_school_geography,高中地理,就在这大自然无数黄色的皱褶中,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.044.世世代代生活和繁衍着千千万万的人,high_school_geography,高中地理,世世代代生活和繁衍着千千万万的人,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.high_school_geography.045.无论沿着哪一条皱纹走进去,high_school_geography,高中地理,无论沿着哪一条皱纹走进去,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.001.这说明,middle_school_politics,初中政治,这说明,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.002.对此,middle_school_politics,初中政治,对此,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.003.民事违法行为,middle_school_politics,初中政治,民事违法行为,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.004.行政违法行为,middle_school_politics,初中政治,行政违法行为,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.005.刑事违法行为,middle_school_politics,初中政治,刑事违法行为,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.006.一带一路,middle_school_politics,初中政治,一带一路,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.007.这表明,middle_school_politics,初中政治,这表明,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.008.这是因为,middle_school_politics,初中政治,这是因为,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.009.民族区域自治制度,middle_school_politics,初中政治,民族区域自治制度,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.010.材料表明,middle_school_politics,初中政治,材料表明,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.011.近年来,middle_school_politics,初中政治,近年来,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.012.严格执法,middle_school_politics,初中政治,严格执法,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.013.下列说法正确的是,middle_school_politics,初中政治,下列说法正确的是,regulation_or_standard,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.014.张定宇,middle_school_politics,初中政治,张定宇,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.015.钟南山,middle_school_politics,初中政治,钟南山,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.016.张伯礼,middle_school_politics,初中政治,张伯礼,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.017.合作,middle_school_politics,初中政治,合作,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.018.中国国际地位不断提高,middle_school_politics,初中政治,中国国际地位不断提高,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.019.首先,middle_school_politics,初中政治,首先,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.020.一国两制,middle_school_politics,初中政治,一国两制,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.021.近日,middle_school_politics,初中政治,近日,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.022.是国民经济的主导力量,middle_school_politics,初中政治,是国民经济的主导力量,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.023.安全权,middle_school_politics,初中政治,安全权,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.024.公平交易权,middle_school_politics,初中政治,公平交易权,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.025.两会,middle_school_politics,初中政治,两会,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.026.公正司法,middle_school_politics,初中政治,公正司法,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.027.民族振兴,middle_school_politics,初中政治,民族振兴,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.028.人民代表大会,middle_school_politics,初中政治,人民代表大会,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.029.李某在路上拾到一个装有重要文件的公文包,middle_school_politics,初中政治,李某在路上拾到一个装有重要文件的公文包,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.030.李某向失主索要巨额,middle_school_politics,初中政治,李某向失主索要巨额,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.031.好处费,middle_school_politics,初中政治,好处费,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.032.拒不归还失主,middle_school_politics,初中政治,拒不归还失主,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.033.后被失主张先生告上法庭,middle_school_politics,初中政治,后被失主张先生告上法庭,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.034.最后法院判决李某向失主赔礼道歉并归还公文包,middle_school_politics,初中政治,最后法院判决李某向失主赔礼道歉并归还公文包,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.035.据此,middle_school_politics,初中政治,据此,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.036.发展,middle_school_politics,初中政治,发展,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.037.国家主席,middle_school_politics,初中政治,国家主席,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.038.以上,middle_school_politics,初中政治,以上,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.039.规定,middle_school_politics,初中政治,规定,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.040.当前,middle_school_politics,初中政治,当前,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.041.当今世界,middle_school_politics,初中政治,当今世界,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.042.和平统一,middle_school_politics,初中政治,和平统一,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.043.对此认识正确的有,middle_school_politics,初中政治,对此认识正确的有,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.044.国有经济是国民经济的主导力量,middle_school_politics,初中政治,国有经济是国民经济的主导力量,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_politics.045.国有经济是社会主义经济制度的基础,middle_school_politics,初中政治,国有经济是社会主义经济制度的基础,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.001.正确的是,middle_school_geography,初中地理,正确的是,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.002.南海,middle_school_geography,初中地理,南海,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.003.东海,middle_school_geography,初中地理,东海,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.004.黄海,middle_school_geography,初中地理,黄海,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.005.以山地,middle_school_geography,初中地理,以山地,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.006.腾冲一线,middle_school_geography,初中地理,腾冲一线,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.007.渤海,middle_school_geography,初中地理,渤海,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.008.错误的是,middle_school_geography,初中地理,错误的是,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.009.东亚,middle_school_geography,初中地理,东亚,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.010.四周低,middle_school_geography,初中地理,四周低,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.011.黑河,middle_school_geography,初中地理,黑河,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.012.干旱,middle_school_geography,初中地理,干旱,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.013.泥石流,middle_school_geography,初中地理,泥石流,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.014.菲律宾,middle_school_geography,初中地理,菲律宾,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.015.青藏高原,middle_school_geography,初中地理,青藏高原,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.016.恒河,middle_school_geography,初中地理,恒河,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.017.陕西,middle_school_geography,初中地理,陕西,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.018.中部高,middle_school_geography,初中地理,中部高,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.019.高原为主,middle_school_geography,初中地理,高原为主,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.020.漠河,middle_school_geography,初中地理,漠河,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.021.天山山脉,middle_school_geography,初中地理,天山山脉,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.022.大兴安岭,middle_school_geography,初中地理,大兴安岭,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.023.台风,middle_school_geography,初中地理,台风,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.024.英语,middle_school_geography,初中地理,英语,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.025.纬度位置,middle_school_geography,初中地理,纬度位置,abstraction_or_regularity,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.026.海陆位置,middle_school_geography,初中地理,海陆位置,abstraction_or_regularity,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.027.滑坡,middle_school_geography,初中地理,滑坡,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.028.亚热带,middle_school_geography,初中地理,亚热带,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.029.热带,middle_school_geography,初中地理,热带,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.030.地形因素,middle_school_geography,初中地理,地形因素,abstraction_or_regularity,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.031.南亚,middle_school_geography,初中地理,南亚,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.032.西亚,middle_school_geography,初中地理,西亚,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.033.东南亚,middle_school_geography,初中地理,东南亚,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.034.5个自治区,middle_school_geography,初中地理,5个自治区,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.035.黄河,middle_school_geography,初中地理,黄河,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.036.雪峰山,middle_school_geography,初中地理,雪峰山,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.037.长江,middle_school_geography,初中地理,长江,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.038.种植业,middle_school_geography,初中地理,种植业,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.039.首先,middle_school_geography,初中地理,首先,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.040.接着,middle_school_geography,初中地理,接着,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.041.寒潮,middle_school_geography,初中地理,寒潮,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.042.昆明四季如春,middle_school_geography,初中地理,昆明四季如春,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.043.水能宝库,middle_school_geography,初中地理,水能宝库,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.044.黄金水道,middle_school_geography,初中地理,黄金水道,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_geography.045.南极地区,middle_school_geography,初中地理,南极地区,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.001.中共,modern_chinese_history,近代史纲要,中共,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.002.资政新篇,modern_chinese_history,近代史纲要,资政新篇,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.003.海国图志,modern_chinese_history,近代史纲要,海国图志,abstraction_or_regularity,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.004.民族资产阶级,modern_chinese_history,近代史纲要,民族资产阶级,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.005.工人,modern_chinese_history,近代史纲要,工人,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.006.签订,modern_chinese_history,近代史纲要,签订,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.007.论十大关系,modern_chinese_history,近代史纲要,论十大关系,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.008.师夷长技以制夷,modern_chinese_history,近代史纲要,师夷长技以制夷,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.009.马关条约,modern_chinese_history,近代史纲要,马关条约,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.010.签订后,modern_chinese_history,近代史纲要,签订后,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.011.严复,modern_chinese_history,近代史纲要,严复,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.012.梁启超,modern_chinese_history,近代史纲要,梁启超,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.013.康有为,modern_chinese_history,近代史纲要,康有为,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.014.广州,modern_chinese_history,近代史纲要,广州,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.015.中共十三大,modern_chinese_history,近代史纲要,中共十三大,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.016.解放战争时期,modern_chinese_history,近代史纲要,解放战争时期,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.017.重庆,modern_chinese_history,近代史纲要,重庆,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.018.的方针,modern_chinese_history,近代史纲要,的方针,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.019.南京,modern_chinese_history,近代史纲要,南京,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.020.南京条约,modern_chinese_history,近代史纲要,南京条约,regulation_or_standard,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.021.北京条约,modern_chinese_history,近代史纲要,北京条约,regulation_or_standard,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.022.辛丑条约,modern_chinese_history,近代史纲要,辛丑条约,regulation_or_standard,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.023.农民,modern_chinese_history,近代史纲要,农民,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.024.一大,modern_chinese_history,近代史纲要,一大,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.025.公私合营,modern_chinese_history,近代史纲要,公私合营,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.026.孙中山,modern_chinese_history,近代史纲要,孙中山,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.027.武汉,modern_chinese_history,近代史纲要,武汉,procedure,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.028.林则徐,modern_chinese_history,近代史纲要,林则徐,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.029.魏源,modern_chinese_history,近代史纲要,魏源,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.030.中共十二大,modern_chinese_history,近代史纲要,中共十二大,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.031.调整,modern_chinese_history,近代史纲要,调整,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.032.提高,modern_chinese_history,近代史纲要,提高,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.033.提出,modern_chinese_history,近代史纲要,提出,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.034.毛泽东在,modern_chinese_history,近代史纲要,毛泽东在,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.035.工人阶级,modern_chinese_history,近代史纲要,工人阶级,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.036.中共十一届三中全会,modern_chinese_history,近代史纲要,中共十一届三中全会,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.modern_chinese_history.037.中共十一届六中全会,modern_chinese_history,近代史纲要,中共十一届六中全会,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
